id	node1	label	node2	rank	node2;wikidatatype
Q31-type-item	Q31	type	item		
Q31-label-en	Q31	label	'Belgium'@en		
Q45-P1082-5f1d4280-q45$eacbd99b-06e5-4378-af23-950b21e7666b-0	Q45	P1082	+8754365	normal	quantity
Q45-P1082-cc4428a7-q45$7573afd9-71fe-4c6e-8800-eec1442f1309-0	Q45	P1082	+9093470	normal	quantity
Q45-P1082-3ae38ca3-q45$471df986-2e5f-43c8-adea-6836b085c07a-0	Q45	P1082	+9355810	normal	quantity
Q45-P1082-9e45a69b-q45$1945763a-f5d0-4fb2-b8dd-6fc5899a6a42-0	Q45	P1082	+9455675	normal	quantity
Q45-P1082-1e69c45c-q45$4fbf4281-4929-45d6-8dd4-9d008893bcbd-0	Q45	P1082	+9558250	normal	quantity
Q45-P1082-5c1bc93e-q45$65881d9e-5fc2-4835-b690-4a98865be1ef-0	Q45	P1082	+9661265	normal	quantity
Q45-P1082-fefb6f53-q45$f76e3232-2509-4a7d-be9d-67ad18483dee-0	Q45	P1082	+9766312	normal	quantity
Q45-P1082-b2ca3b84-q45$1c097c73-45d9-4675-856d-c0df10953b94-0	Q45	P1082	+9851362	normal	quantity
Q45-P1082-cb17bd6c-q45$338b51f1-ed37-4dc1-956e-10ce4ea7c008-0	Q45	P1082	+9911771	normal	quantity
Q45-P1082-8b7d0fde-q45$f66f250a-1203-4391-b115-df2434c357c7-0	Q45	P1082	+9957865	normal	quantity
Q45-P1082-91280b08-q45$71bf700f-8023-4b45-8e76-b355f10a7240-0	Q45	P1082	+9996232	normal	quantity
Q45-P1082-06179e8b-q45$18017120-ea47-46c1-9460-bd202158f609-0	Q45	P1082	+10023613	normal	quantity
Q45-P1082-3ad63d27-q45$11bdddd7-8dce-496b-922f-254ae5c0aa22-0	Q45	P1082	+10032734	normal	quantity
Q45-P1082-7bac3a54-q45$32cb0c2d-041d-4840-b2bc-986f8ff67fca-0	Q45	P1082	+10030031	normal	quantity
Q45-P1082-04853252-q45$e02211ba-2909-45cc-9e21-f0a340745f68-0	Q45	P1082	+10019610	normal	quantity
Q45-P1082-4135639d-q45$0e91ce56-e20f-4ed2-93c6-905cab2df1d8-0	Q45	P1082	+10005000	normal	quantity
Q45-P1082-40057b6c-q45$f35203d8-521e-4251-a126-3ba7752bee7c-0	Q45	P1082	+9983218	normal	quantity
Q45-P1082-152117ca-q45$e323fbb9-72b9-4fd4-bb77-7dd34cb65019-0	Q45	P1082	+9960235	normal	quantity
Q45-P1082-1dd9362b-q45$9b8fc142-c3e9-4185-8a68-4332bc0d874a-0	Q45	P1082	+9952494	normal	quantity
Q45-P1082-aaa7efad-q45$511b6fe3-ee81-482d-9278-ed76af627f04-0	Q45	P1082	+9964675	normal	quantity
Q45-P1082-3ed9be85-q45$7b212856-2939-4bdb-bf93-c14b0d9a72c2-0	Q45	P1082	+9991525	normal	quantity
Q45-P1082-8a1b0421-q45$3bb75566-a31a-4dd3-a3bc-4f8ff32561bd-0	Q45	P1082	+10026176	normal	quantity
Q45-P1082-08a34c31-q45$3ef4617b-7422-429c-8c5f-bf146a3dbd2f-0	Q45	P1082	+10063945	normal	quantity
Q45-P1082-aa3d7632-q45$fc003e9f-57eb-45fd-b01a-179a63fe1aab-0	Q45	P1082	+10108977	normal	quantity
Q45-P1082-01cea485-q45$ab5db1c7-53e2-4bf4-9f29-d5085296514c-0	Q45	P1082	+10160196	normal	quantity
Q45-P1082-5ab15bd1-q45$39473c68-f459-4ec8-9360-a0ed2b78507d-0	Q45	P1082	+10217828	normal	quantity
Q45-P1082-1a1b1df1-q45$aaee5046-b08c-4b5f-a31a-fa13cd658b81-0	Q45	P1082	+10289898	normal	quantity
Q45-P1082-23d5a7e8-q45$d67835b1-cfff-4a17-9484-3ce61dc3d884-0	Q45	P1082	+10362722	normal	quantity
Q45-P1082-73d985fa-q45$3c5e6d7d-fe7d-4052-bc12-748e0616f53b-0	Q45	P1082	+10419631	normal	quantity
Q45-P1082-3c58a488-q45$11b09c37-6967-4067-98b7-cd3cd49e7c0c-0	Q45	P1082	+10458821	normal	quantity
Q45-P1082-d510c32d-q45$685c41e3-1aae-4dbb-91a8-0d2f5533a5f2-0	Q45	P1082	+10483861	normal	quantity
Q45-P1082-d0b4be50-q45$d95353a5-45af-458e-bc34-1df0793182e2-0	Q45	P1082	+10503330	normal	quantity
Q45-P1082-2a4eebbe-q45$2ea60786-d16e-475a-9976-fcf0552b3989-0	Q45	P1082	+10522288	normal	quantity
Q45-P1082-7c3d1497-q45$3283d591-25d4-4f2b-b0b1-ef1e6a63ecd4-0	Q45	P1082	+10542964	normal	quantity
Q45-P1082-fccb468b-q45$bbdf9c8c-ab1e-426c-8bba-6dffb2bcb2c7-0	Q45	P1082	+10558177	normal	quantity
Q45-P1082-d40f1add-q45$cf402f0c-2989-42b1-aeb5-e84a27e952d2-0	Q45	P1082	+10568247	normal	quantity
Q45-P1082-25531264-q45$4fa57c9c-8519-475b-a353-adfd3340ea52-0	Q45	P1082	+10573100	normal	quantity
Q45-P1082-3c65c07c-q45$918e7111-bb7b-48d1-9e5c-fd7a1a642644-0	Q45	P1082	+10557560	normal	quantity
Q45-P1082-a9c2534e-q45$86e4ff43-8b88-45ce-a2a6-c3d27b8a1ebd-0	Q45	P1082	+10514844	normal	quantity
Q45-P1082-9fe574c5-q45$d9c10c78-151d-48d0-8492-f45e9c656f9a-0	Q45	P1082	+10457295	normal	quantity
Q45-P1082-cd055e37-q45$15ad6a2d-410c-3831-2ff9-c4a4562a53c4-0	Q45	P1082	+10600000	normal	quantity
Q45-P1082-9683ab49-q45$c69fb15c-4a3c-7ada-acc7-a9e96437f828-0	Q45	P1082	+8857716	normal	quantity
Q45-P530-Q38-q45$511767ee-bdc4-4c89-969f-f4e719067262-0	Q45	P530	Q38	normal	wikibase-item
Q45-P530-Q155-q45$721573ba-110e-4b36-b5c9-957d4fd09cc5-0	Q45	P530	Q155	normal	wikibase-item
Q45-P530-Q183-q45$3fbc9bc9-58dd-4bff-96ca-52cd11ab7909-0	Q45	P530	Q183	normal	wikibase-item
Q45-P530-Q408-q45$b0ca1313-3d7f-4e0d-943b-fd670d78ffaa-0	Q45	P530	Q408	normal	wikibase-item
Q45-P530-Q1011-q45$44045cd6-47aa-4a96-3233-986fe781e95d-0	Q45	P530	Q1011	normal	wikibase-item
Q45-P530-Q212-q45$cb3cab01-348e-490b-954f-2604f6b98911-0	Q45	P530	Q212	normal	wikibase-item
Q45-P530-Q1039-q45$4260cd85-c50b-447f-bef8-d7d54e75fb33-0	Q45	P530	Q1039	normal	wikibase-item
Q45-P530-Q145-q45$a13a514b-50d6-4347-87ca-8288eb94fdc7-0	Q45	P530	Q145	normal	wikibase-item
Q45-P530-Q29-q45$5cfe265e-2237-4af9-b1d4-18085b057d22-0	Q45	P530	Q29	normal	wikibase-item
Q45-P530-Q916-q45$21eb7ae3-2374-4522-9c47-842f123706ac-0	Q45	P530	Q916	normal	wikibase-item
Q45-P530-Q414-q45$f619847b-f580-4480-bc39-d7487798f980-0	Q45	P530	Q414	normal	wikibase-item
Q45-P530-Q219-q45$4ef7cafa-2d56-4ee9-9910-a2e04e9a74ec-0	Q45	P530	Q219	normal	wikibase-item
Q45-P530-Q35-q45$c537af10-9776-44d9-875e-37806bc94471-0	Q45	P530	Q35	normal	wikibase-item
Q45-P530-Q574-q45$6ca27f4c-e47e-438a-8bd8-92640dcf0232-0	Q45	P530	Q574	normal	wikibase-item
Q45-P530-Q252-q45$62229d14-59fb-43c3-8096-316e917b9d9b-0	Q45	P530	Q252	normal	wikibase-item
Q45-P530-Q1246-q45$a715e730-37b4-4307-969e-329cd502e2b5-0	Q45	P530	Q1246	normal	wikibase-item
Q45-P530-Q1028-q45$639767cb-a84f-417a-aa33-c69a8634ac78-0	Q45	P530	Q1028	normal	wikibase-item
Q45-P530-Q233-q45$caacfbea-7219-4b67-a267-e7d9e8f8afd4-0	Q45	P530	Q233	normal	wikibase-item
Q45-P530-Q1029-q45$1e7dce2f-e83b-491b-b366-907ec500587c-0	Q45	P530	Q1029	normal	wikibase-item
Q45-P530-Q77-q45$5ab5c119-b968-4ba2-9ce3-5797c24d0794-0	Q45	P530	Q77	normal	wikibase-item
Q45-P530-Q865-q45$7f3b7807-97de-4dd8-b4cd-ef41bc7432df-0	Q45	P530	Q865	normal	wikibase-item
Q45-P530-Q30-q45$106a625e-0577-4d01-8bbe-a0a753ef542e-0	Q45	P530	Q30	normal	wikibase-item
Q45-P530-Q403-q45$a5cfdefe-88d0-4863-a23a-d852341e9bd5-0	Q45	P530	Q403	normal	wikibase-item
Q45-P530-Q159-q45$fb7b137c-491c-4565-94a1-31f19d886fa6-0	Q45	P530	Q159	normal	wikibase-item
Q45-P530-Q399-q45$7dab7fcb-9261-4578-b72f-2692a015b757-0	Q45	P530	Q399	normal	wikibase-item
Q45-P530-Q148-q45$bbd0c3cd-5abd-4426-924e-10854ffdf938-0	Q45	P530	Q148	normal	wikibase-item
Q45-P530-Q668-q45$bea2db40-b7df-4fb1-b2f8-24992e5b73c9-0	Q45	P530	Q668	normal	wikibase-item
Q45-P530-Q17-q45$c421518d-bd0b-49a1-9ec0-a7f47e5186ce-0	Q45	P530	Q17	normal	wikibase-item
Q45-P530-Q902-q45$f476e793-2191-49c7-ba0e-a64424cfbd05-0	Q45	P530	Q902	normal	wikibase-item
Q45-P530-Q16-q45$462f019a-6bdc-4d57-954b-2ef7be81076e-0	Q45	P530	Q16	normal	wikibase-item
Q45-P530-Q28-q45$da293906-4124-7a95-ee1c-cf2310346f41-0	Q45	P530	Q28	normal	wikibase-item
Q45-P530-Q423-q45$c795aa24-3486-4093-a793-45c57706bed1-0	Q45	P530	Q423	normal	wikibase-item
Q45-P244-dd37a5ca-q45$48b341a8-c4b5-415a-b962-28c116ca769f-0	Q45	P244	"n80049716"	normal	external-id
Q45-P268-3255316d-q45$818af833-487d-324b-927c-31eecb8c68c2-0	Q45	P268	"119328454"	normal	external-id
Q45-P268-45bfbf93-q45$4668b32a-ff07-4e1a-9a65-f961dfa5349e-0	Q45	P268	"11865344k"	normal	external-id
Q45-P2163-1a5578ee-q45$f6adece6-4635-6aa3-b2df-07d93507a699-0	Q45	P2163	"1208476"	normal	external-id
Q45-P2184-Q7790-q45$33e1e32c-4b32-89d5-a8d1-d5b999efb97e-0	Q45	P2184	Q7790	normal	wikibase-item
Q45-P898-43b24195-q45$42bf17ab-4ffd-bee4-a45a-6f3013d76ef9-0	Q45	P898	"pərtʊˈɡalʲɪjə"	normal	string
Q45-P935-291acc08-q45$e14a5439-3db3-47a2-8d3a-ca1b38981d79-0	Q45	P935	"Portugal"	normal	string
Q45-P2258-c8667ccb-q45$a1c18976-485f-5216-55ca-f59761a14527-0	Q45	P2258	"268"	normal	string
Q45-P1589-Q97-q45$56fa4b2e-5cb7-4b22-a5eb-17ef0cc2dd92-0	Q45	P1589	Q97	normal	wikibase-item
Q45-P1622-Q14565199-q45$95e84b83-2327-4bb4-afc8-9da31d9fe053-0	Q45	P1622	Q14565199	normal	wikibase-item
Q45-P2633-Q429135-q45$2809b1ed-47b0-c916-1e9e-c8a1a5680b36-0	Q45	P2633	Q429135	normal	wikibase-item
Q45-P1417-d993e036-q45$a4e67e4b-af4c-4fb4-a002-306284a7ae3d-0	Q45	P1417	"place/Portugal"	normal	external-id
Q45-P1198-f286f493-q45$a7d5d944-5a3a-4550-932b-68cd640e9e1f-0	Q45	P1198	+14[+13,+15]Q11229	normal	quantity
Q45-P1343-Q2041543-q45$38839254-1eb5-4acd-982e-07572c555a12-0	Q45	P1343	Q2041543	normal	wikibase-item
Q45-P1343-Q602358-q45$5883bc92-4e70-183d-0949-12746b86bb37-0	Q45	P1343	Q602358	normal	wikibase-item
Q45-P1343-Q4173137-q45$3c30ece1-4294-91a5-31cd-20b64fecfbd7-0	Q45	P1343	Q4173137	normal	wikibase-item
Q45-P1343-Q19180675-q45$3d85a321-4d80-861d-d7c3-2909209d79e1-0	Q45	P1343	Q19180675	normal	wikibase-item
Q45-P1343-Q4114391-q45$9b8882ce-4b5a-4b5b-3444-45ff77104b20-0	Q45	P1343	Q4114391	normal	wikibase-item
Q45-P1343-Q4532138-q45$ef91daba-138f-40ab-9905-84880b9e65d6-0	Q45	P1343	Q4532138	normal	wikibase-item
Q45-P1343-Q3181656-q45$fbee4254-40f5-85f7-ba8b-3c2998150e68-0	Q45	P1343	Q3181656	normal	wikibase-item
Q45-P1343-Q302556-q45$558c05f6-4ac2-cf6d-95b0-729d635da26b-0	Q45	P1343	Q302556	normal	wikibase-item
Q45-P1343-Q867541-q45$4f595745-455e-047c-c859-73964a4a3048-0	Q45	P1343	Q867541	normal	wikibase-item
Q45-P1343-Q28763-q45$e0f402f9-4e92-456d-90ad-1a976966857b-0	Q45	P1343	Q28763	normal	wikibase-item
Q45-P1343-Q1374339-q45$1d03ce5b-e1a3-4354-ab99-c894aa06afc6-0	Q45	P1343	Q1374339	normal	wikibase-item
Q45-P2852-Q1061257-q45$ce6599d6-3210-454b-bd05-f46f1b7b1317-0	Q45	P2852	Q1061257	normal	wikibase-item
Q45-P2853-Q1378312-q45$f69c2fa2-c1d2-464a-a769-6030009f4c4c-0	Q45	P2853	Q1378312	normal	wikibase-item
Q45-P2853-Q1123613-q45$69ed9887-2406-46ba-b2d7-35736009451d-0	Q45	P2853	Q1123613	normal	wikibase-item
Q45-P2884-4e730bd6-q45$6338db32-1866-4867-ab48-c7c90d8f8262-0	Q45	P2884	+230Q25250	normal	quantity
Q45-P3006-30f43ceb-q45$377b2d78-4ad2-2538-36d9-964dcb7e3f9d-0	Q45	P3006	"2243"	normal	external-id
Q45-P208-Q740205-q45$e9533362-41b7-8fa8-c4d3-3f527ab060ed-0	Q45	P208	Q740205	normal	wikibase-item
Q45-P2959-Q23059791-q45$c1e61996-d00d-40c3-8c99-576589e099b1-0	Q45	P2959	Q23059791	normal	wikibase-item
Q45-P2959-Q38527299-q45$85a1a9b9-8186-49ec-974b-c66dad68fca8-0	Q45	P2959	Q38527299	normal	wikibase-item
Q45-P1332-c4ab9ffc-q45$dc2056a2-4c18-494f-be01-656e5a3633fc-0	Q45	P1332	@42.15416666666667/-8.198888888888888	normal	globe-coordinate
Q45-P3221-535dcfba-q45$a6c8fb5a-e5b3-465d-a0e6-c7d91886b4d7-0	Q45	P3221	"destination/portugal"	normal	external-id
Q45-P3106-d108e325-q45$9d04f5bf-482c-e0a4-ac4f-3f84a8411668-0	Q45	P3106	"world/portugal"	normal	external-id
Q45-P3270-2cd0fb9f-q45$5125a56c-741d-46d1-a60b-dfa5719317c5-0	Q45	P3270	+6Q24564698	normal	quantity
Q45-P3271-8157c250-q45$12f0ea24-88c2-4673-953c-80cee0d4e37e-0	Q45	P3271	+18Q24564698	normal	quantity
Q45-P2997-8157c250-q45$50f51aac-c0da-49ae-bd98-0e9bfc37c562-0	Q45	P2997	+18Q24564698	normal	quantity
Q45-P3238-25b9641d-q45$26617421-31a3-4488-afa3-f54a40096d03-0	Q45	P3238	novalue	normal	string
Q45-P3000-8157c250-q45$7114c5de-4b79-48cd-9932-e4d495295506-0	Q45	P3000	+18Q24564698	normal	quantity
Q45-P2046-a6a202cf-q45$924a7193-4776-8c54-081c-4d6576a82bc7-0	Q45	P2046	+92225Q712226	normal	quantity
Q45-P3222-5554d37e-q45$22b4659d-1967-49e9-a87f-a08b7edc16a6-0	Q45	P3222	"portugal"	normal	external-id
Q45-P3417-291acc08-q45$d4424540-7da7-48b7-a5fd-f37d18f0c521-0	Q45	P3417	"Portugal"	normal	external-id
Q45-P3417-4a6a66ab-q45$41617c34-3357-421a-98e9-837b14aa9aca-0	Q45	P3417	"PT-31"	normal	external-id
Q45-P1333-3981ee9a-q45$fe9e53a6-4705-154a-5b87-a142b8315b39-0	Q45	P1333	@36.96024856/-7.88698196	normal	globe-coordinate
Q45-P1334-ed4c44be-q45$fd4340c4-4fa2-7a02-754a-b39874a5473a-0	Q45	P1334	@41.57488702/-6.19021386	normal	globe-coordinate
Q45-P1335-e5a558de-q45$757073db-4f27-71f6-7e21-31885a4b4a47-0	Q45	P1335	@38.78099411/-9.50053453	normal	globe-coordinate
Q45-P3422-f02d36f9-q45$82388675-17af-4c04-be4c-132c3cb3ebb3-0	Q45	P3422	"99139"	normal	external-id
Q45-P1813-e950d303-q45$dac589e3-be29-48ba-91be-4c7467963bf8-0	Q45	P1813	'🇵🇹'@zxx	normal	monolingualtext
Q45-P3612-1a41b766-q45$ec3acaaf-52e1-4f4f-9841-8cacb6623625-0	Q45	P3612	"pays/portugal"	normal	external-id
Q45-P3984-5554d37e-q45$652c8485-5710-4853-b6ae-f538e007582b-0	Q45	P3984	"portugal"	normal	external-id
Q45-P1313-Q1723031-q45$ab6a8e88-4816-248c-53d6-685907ad0320-0	Q45	P1313	Q1723031	normal	wikibase-item
Q45-P2347-ad130b76-q45$8eaeb006-d563-4581-9297-aab4f9376cab-0	Q45	P2347	"105409"	normal	external-id
Q45-P3509-5554d37e-q45$be1063e8-e21b-4404-b82e-d00731f4e789-0	Q45	P3509	"portugal"	normal	external-id
Q45-P1667-b2a6ef8d-q45$e0fea4fb-8e4e-4435-a0b3-61c11889fbda-0	Q45	P1667	"1000090"	normal	external-id
Q45-P3911-2729fe47-q45$2c7164bc-9d82-475a-94d8-b2ecb07c6aa5-0	Q45	P3911	"17104-3"	normal	external-id
Q45-P443-08b74ae4-q45$2184b250-4a9d-61f4-bbb8-bc104a6864de-0	Q45	P443	"Lb-Portugal.ogg"	normal	commonsMedia
Q45-P443-e08b357f-q45$36c5b879-4dfe-4349-2735-fd30ddf637cb-0	Q45	P443	"Nl-Portugal.ogg"	normal	commonsMedia
Q45-P443-971602f2-q45$d4375441-4b73-4016-8249-23614474fc3d-0	Q45	P443	"LL-Q7913 (ron)-KlaudiuMihaila-Portugalia.wav"	normal	commonsMedia
Q45-P1906-Q322459-q45$acd4d13f-431c-ca54-a0a6-ba0201c0f9d9-0	Q45	P1906	Q322459	normal	wikibase-item
Q45-P3916-22e95ad9-q45$913dd057-861e-4bb1-847d-d6dce9f8984e-0	Q45	P3916	"concept919"	normal	external-id
Q45-P395-e25572d3-q45$3adcd9da-7478-49fd-b64b-c7f5a0dd854f-0	Q45	P395	"P"	normal	string
Q45-P1225-4d7c50e9-q45$46e31b68-6e8e-480b-8659-5e0920609187-0	Q45	P1225	"10035824"	normal	external-id
Q45-P527-Q2915956-q45$c166f531-4579-a45b-a391-501fbaf6f385-0	Q45	P527	Q2915956	normal	wikibase-item
Q45-P527-Q2914565-q45$a3783eba-47ef-12dd-4211-e4e14b6457c5-0	Q45	P527	Q2914565	normal	wikibase-item
Q45-P527-Q3032141-q45$40940302-486b-d4f8-b72c-ad658a694a85-0	Q45	P527	Q3032141	normal	wikibase-item
Q45-P2982-4c499ccd-q45$62deee99-48fa-df7f-80ce-1596f096383b-0	Q45	P2982	"94"	normal	external-id
Q45-P2981-e25572d3-q45$ea006365-4376-58a8-9efe-c73d7e33233f-0	Q45	P2981	"P"	normal	external-id
Q45-P4427-c7e05c38-q45$bdf5e7d2-f18c-48da-b54f-1e994244903f-0	Q45	P4427	"55"	normal	external-id
Q45-P3001-3c03f415-q45$fb430d09-4881-6117-f0b9-89aa3e8a9f0b-0	Q45	P3001	+66Q24564698	normal	quantity
Q45-P486-07f6f11f-q45$9fcbcc02-09d7-4110-b439-25122b187f8a-0	Q45	P486	"D011174"	normal	external-id
Q45-P1304-Q378372-q45$d61362fd-414d-61cf-1c58-ff68766e6f9c-0	Q45	P1304	Q378372	normal	wikibase-item
Q45-P3219-5554d37e-q45$dace798b-8794-4369-81a7-235507d3fe9c-0	Q45	P3219	"portugal"	normal	external-id
Q45-P1448-46822262-q45$6af9d401-4e1d-50ab-9fa0-4f6e58be7b9e-0	Q45	P1448	'Portugalská republika'@cs	normal	monolingualtext
Q45-P1448-5217a5f3-q45$56889fa7-8a53-4939-a977-75e2edc83c91-0	Q45	P1448	'Portugal'@pt	normal	monolingualtext
Q45-P1448-c630ba0c-q45$e4b1f40f-5663-4989-ae01-32f13f56ffac-0	Q45	P1448	'la République portugaise'@fr	normal	monolingualtext
Q45-P1448-2cbea6ca-q45$0005190f-44fa-d184-4ece-8d007549cad9-0	Q45	P1448	'República Portuguesa'@pt	normal	monolingualtext
Q45-P2581-4a9f08fc-q45$b1453e0b-9ddc-4cc7-9ee2-c01a0ad1a462-0	Q45	P2581	"00063689n"	normal	external-id
Q45-P2573-9a389f69-q45$053bfbe6-22bf-4053-b9d0-fd7996856e9b-0	Q45	P2573	+15044	normal	quantity
Q45-P2573-103a12e0-q45$64ec208b-b9f6-4e97-9b8e-33da70c485a4-0	Q45	P2573	+18704	normal	quantity
Q45-P2573-cb1651bb-q45$719768de-487d-4211-ba09-f1fc772ac892-0	Q45	P2573	+19620	preferred	quantity
Q45-P2573-b7385868-q45$6f1ba9bb-e811-4b82-9870-46a065a12d12-0	Q45	P2573	+68261	normal	quantity
Q45-P2573-e25d3244-q45$e9629a1b-f7cc-4009-904c-381ebbc66435-0	Q45	P2573	+71685	normal	quantity
Q45-P2573-6e37eaa6-q45$79aaaaf0-7656-4f3b-ab59-3f2a29c8972f-0	Q45	P2573	+79526	normal	quantity
Q45-P2573-ea34e659-q45$4a4c98ff-b890-49f7-9d3a-f93cdec94edb-0	Q45	P2573	+86962	normal	quantity
Q45-P2573-e544027b-q45$ea8f2860-0000-4ddc-966a-f10eb5f98477-0	Q45	P2573	+88296	normal	quantity
Q45-P2573-66022a21-q45$b3a9032a-9082-4cdb-b810-46e9eca685b0-0	Q45	P2573	+88529	normal	quantity
Q45-P2573-9213deda-q45$2bcbd60a-1f8c-4af9-b1f7-3a9211ea7519-0	Q45	P2573	+102270	normal	quantity
Q45-P4725-7a74f3a0-q45$74b7a82e-47c0-19a2-d065-c4ded029b3c4-0	Q45	P4725	"10539"	normal	external-id
Q45-P1552-Q3174312-q45$460a971d-9ed7-4a8c-b112-290477f0051e-0	Q45	P1552	Q3174312	normal	wikibase-item
Q45-P706-Q12837-q45$d6873d1f-ac70-48f5-a227-08d3265af890-0	Q45	P706	Q12837	normal	wikibase-item
Q45-P2924-fbb352ca-q45$89491954-897e-4033-9cc8-d454815660b8-0	Q45	P2924	"5741395"	normal	external-id
Q45-P4841-c41d8598-q45$b8043e89-6781-45f2-9e23-7df30d73566b-0	Q45	P4841	+1.5	normal	quantity
Q45-P4841-33d8944e-q45$ac6639d3-29a2-48ba-8efb-8be8e4d45e92-0	Q45	P4841	+1.55	normal	quantity
Q45-P4841-806c5341-q45$2373d294-1a7a-4af3-8702-b365eaa7a6d3-0	Q45	P4841	+1.45	normal	quantity
Q45-P4841-452c96f9-q45$e41bd7a8-f4f4-4a3a-926f-685402acd0ce-0	Q45	P4841	+1.46	normal	quantity
Q45-P4841-944dd402-q45$6b41f7b2-ad5d-4b88-b95e-a29f1a28c5db-0	Q45	P4841	+1.44	normal	quantity
Q45-P4841-c9d7b1f8-q45$2ed83cf0-5d06-406c-b7d7-4187a4e50e82-0	Q45	P4841	+1.4	normal	quantity
Q45-P4841-c8dcfa8c-q45$12d9b51b-e9cc-4035-be17-8322e8f438e5-0	Q45	P4841	+1.41	normal	quantity
Q45-P4841-1c455c1e-q45$dfbe8292-33aa-4772-8586-76217209a70b-0	Q45	P4841	+1.37	normal	quantity
Q45-P4841-0c390ac0-q45$b2b884ae-fe39-4efe-970c-eca7747be0f9-0	Q45	P4841	+1.35	normal	quantity
Q45-P4841-f9a8394d-q45$2b0a1401-b3f3-4bde-b1e5-c62bfc461bb1-0	Q45	P4841	+1.39	normal	quantity
Q45-P4841-732be399-q45$2a11afda-84a3-40f9-b1fa-4bbdebd966fe-0	Q45	P4841	+1.34	normal	quantity
Q45-P4841-f9a8394d-q45$87e5acab-97a3-4519-9d93-33f9cfc9ad38-0	Q45	P4841	+1.39	normal	quantity
Q45-P4841-0c390ac0-q45$33459839-afce-46ab-aeb8-95dd70b957a7-0	Q45	P4841	+1.35	normal	quantity
Q45-P4841-cd4b9ebd-q45$b5f8c703-dbf9-45fe-a184-1f57cbe6095b-0	Q45	P4841	+1.28	normal	quantity
Q45-P4841-87241098-q45$9eb6ca61-bd88-4e03-a05b-69e7322eb8c8-0	Q45	P4841	+1.21	normal	quantity
Q45-P4841-87241098-q45$18bab2b1-2efa-4f05-b441-6a567b1553cb-0	Q45	P4841	+1.21	preferred	quantity
Q45-P2979-60cd22ce-q45$36826bd0-445a-cf10-22e2-272909012c7a-0	Q45	P2979	"263"	normal	string
Q45-P1296-eff8ac65-q45$475b65c3-7136-49df-9d3c-4c637793a8ec-0	Q45	P1296	"0052349"	normal	external-id
Q45-P4212-a13b01e5-q45$f5395fb9-cff5-4f93-82a2-a230ad829848-0	Q45	P4212	"pcrtVt6JFDVHQg"	normal	external-id
Q45-P5019-5554d37e-q45$817b9a3c-4132-2278-67c5-2527f42e3705-0	Q45	P5019	"portugal"	normal	external-id
Q45-P5008-Q5460604-q45$bfa910b1-f700-497e-8ec4-19a233bd349b-0	Q45	P5008	Q5460604	normal	wikibase-item
Q45-P5008-Q54439832-q45$f003ccaa-b56f-474b-ab1d-17fe88cd8dac-0	Q45	P5008	Q54439832	normal	wikibase-item
Q45-P5008-Q6173448-q45$34ff0bca-7184-4f95-bdd3-fed2dcd1040b-0	Q45	P5008	Q6173448	normal	wikibase-item
Q45-P5125-Q7112415-q45$b79cef0b-594d-444a-83db-baf9914db7f0-0	Q45	P5125	Q7112415	normal	wikibase-item
Q45-P5180-5554d37e-q45$24deac2d-866c-4a4b-aeed-2c1b6443ebe4-0	Q45	P5180	"portugal"	normal	external-id
Q45-P3896-791827c5-q45$8bcc348a-46f0-e65d-0b57-acf489be36bd-0	Q45	P3896	"Data:Portugal.map"	normal	geo-shape
Q45-P1365-Q200464-q45$6b62100c-47aa-2e7f-05bc-f2e32698cf32-0	Q45	P1365	Q200464	normal	wikibase-item
Q45-P1365-Q45670-q45$dff82366-4e31-7a99-aadc-971d55d2402a-0	Q45	P1365	Q45670	normal	wikibase-item
Q45-P1705-2cbea6ca-q45$e76f935c-4bd1-cd80-7bb3-a2be5b0a1379-0	Q45	P1705	'República Portuguesa'@pt	normal	monolingualtext
Q45-P1705-5217a5f3-q45$cbb36ac5-d31e-4c4f-a731-e1b946a541c6-0	Q45	P1705	'Portugal'@pt	normal	monolingualtext
Q45-P213-c74938ad-q45$d2e2559e-c22f-40cf-9b09-b4ca44c4cd71-0	Q45	P213	"0000000122428399"	normal	external-id
Q45-P4081-14652048-q45$4972ada7-08cc-482c-a81b-bc70c8c569f6-0	Q45	P4081	"37788"	normal	external-id
Q45-P5337-a1386575-q45$160d8556-4b56-5c17-4162-fac9312546ad-0	Q45	P5337	"CAAqJQgKIh9DQkFTRVFvSUwyMHZNRFZ5TkhjU0JYQjBMVUpTS0FBUAE"	normal	external-id
Q45-P2004-96af3f0b-q45$82bf1710-483b-e149-49f2-f50451654603-0	Q45	P2004	"14354"	normal	external-id
Q45-P1617-0eb11adc-q45$40014ac5-439a-8bbe-5138-f0fabccb0c5a-0	Q45	P1617	"b0cfd00d-c7fd-41ac-9fb0-52ac13e769e8"	normal	external-id
Q45-P950-6be5705b-q45$ab0c8839-477b-f3a4-9f82-c906edf1e845-0	Q45	P950	"XX4575378"	normal	external-id
Q45-P269-91938bd5-q45$d9240ec2-d6be-4a7c-b545-1ec6542afe00-0	Q45	P269	"026398516"	normal	external-id
Q45-P3743-3fb0c7e5-q45$a6cca6af-d29d-44b6-91ab-69443d30dc3e-0	Q45	P3743	"2.16.620"	normal	external-id
Q45-P5573-73bc1bf6-q45$ed760a2e-123b-436e-b2a4-c78b13848e34-0	Q45	P5573	"3032"	normal	external-id
